Fraktion/Gruppe,Vorname,Name,ja,nein,Enthaltung,ungültig,nichtabgegeben,total_votes,ratio_ja,ratio_nein,ratio_Enthaltung,ratio_ungültig,ratio_nichtabgegeben
AfD,Gereon,Bollmann,18,38,2,0,10,68,0.2647058823529412,0.5588235294117647,0.029411764705882353,0.0,0.14705882352941177
BÜ90/GR,Chantal,Kopf,27,23,8,0,10,68,0.39705882352941174,0.3382352941176471,0.11764705882352941,0.0,0.14705882352941177
Die Linke,Sahra,Mirow,23,31,4,0,10,68,0.3382352941176471,0.45588235294117646,0.058823529411764705,0.0,0.14705882352941177
SPD,Maja,Wallstein,46,12,0,0,10,68,0.6764705882352942,0.17647058823529413,0.0,0.0,0.14705882352941177
AfD,Gottfried,Curio,21,35,2,0,10,68,0.3088235294117647,0.5147058823529411,0.029411764705882353,0.0,0.14705882352941177
AfD,Reinhard,Mixl,19,38,1,0,10,68,0.27941176470588236,0.5588235294117647,0.014705882352941176,0.0,0.14705882352941177
AfD,Steffen,Kotré,17,39,1,0,11,68,0.25,0.5735294117647058,0.014705882352941176,0.0,0.16176470588235295
AfD,Mathias,Weiser,17,38,2,0,11,68,0.25,0.5588235294117647,0.029411764705882353,0.0,0.16176470588235295
SPD,Esra,Limbacher,48,9,0,0,11,68,0.7058823529411765,0.1323529411764706,0.0,0.0,0.16176470588235295
AfD,Kerstin,Przygodda,17,38,2,0,11,68,0.25,0.5588235294117647,0.029411764705882353,0.0,0.16176470588235295
BÜ90/GR,Anton,Hofreiter,28,22,7,0,11,68,0.4117647058823529,0.3235294117647059,0.10294117647058823,0.0,0.16176470588235295
AfD,Stefan,Schröder,16,38,3,0,11,68,0.23529411764705882,0.5588235294117647,0.04411764705882353,0.0,0.16176470588235295
AfD,Danny,Meiners,18,36,3,0,11,68,0.2647058823529412,0.5294117647058824,0.04411764705882353,0.0,0.16176470588235295
SPD,Nancy,Faeser,44,13,0,0,11,68,0.6470588235294118,0.19117647058823528,0.0,0.0,0.16176470588235295
Die Linke,Christian,Görke,18,33,6,0,11,68,0.2647058823529412,0.4852941176470588,0.08823529411764706,0.0,0.16176470588235295
AfD,Sergej,Minich,18,36,3,0,11,68,0.2647058823529412,0.5294117647058824,0.04411764705882353,0.0,0.16176470588235295
SPD,Reem,Alabali Radovan,44,13,0,0,11,68,0.6470588235294118,0.19117647058823528,0.0,0.0,0.16176470588235295
BÜ90/GR,Anja,Reinalter,28,24,5,0,11,68,0.4117647058823529,0.35294117647058826,0.07352941176470588,0.0,0.16176470588235295
AfD,Rüdiger,Lucassen,19,34,4,0,11,68,0.27941176470588236,0.5,0.058823529411764705,0.0,0.16176470588235295
AfD,Robin,Jünger,20,35,2,0,11,68,0.29411764705882354,0.5147058823529411,0.029411764705882353,0.0,0.16176470588235295
AfD,Alexander,Arpaschi,18,36,3,0,11,68,0.2647058823529412,0.5294117647058824,0.04411764705882353,0.0,0.16176470588235295
AfD,Adam,Balten,18,36,3,0,11,68,0.2647058823529412,0.5294117647058824,0.04411764705882353,0.0,0.16176470588235295
BÜ90/GR,Konstantin,Notz,28,22,7,0,11,68,0.4117647058823529,0.3235294117647059,0.10294117647058823,0.0,0.16176470588235295
AfD,Arne,Raue,18,37,1,0,12,68,0.2647058823529412,0.5441176470588235,0.014705882352941176,0.0,0.17647058823529413
AfD,Christian,Zaum,17,36,3,0,12,68,0.25,0.5294117647058824,0.04411764705882353,0.0,0.17647058823529413
BÜ90/GR,Julia,Schneider,28,22,6,0,12,68,0.4117647058823529,0.3235294117647059,0.08823529411764706,0.0,0.17647058823529413
CDU/CSU,Alexander,Dobrindt,45,11,0,0,12,68,0.6617647058823529,0.16176470588235295,0.0,0.0,0.17647058823529413
AfD,René,Bochmann,17,36,3,0,12,68,0.25,0.5294117647058824,0.04411764705882353,0.0,0.17647058823529413
SPD,Lars,Klingbeil,43,13,0,0,12,68,0.6323529411764706,0.19117647058823528,0.0,0.0,0.17647058823529413
SPD,Jasmina,Hostert,45,11,0,0,12,68,0.6617647058823529,0.16176470588235295,0.0,0.0,0.17647058823529413
CDU/CSU,Kerstin,Radomski,43,13,0,0,12,68,0.6323529411764706,0.19117647058823528,0.0,0.0,0.17647058823529413
SPD,Josephine,Ortleb,45,11,0,0,12,68,0.6617647058823529,0.16176470588235295,0.0,0.0,0.17647058823529413
AfD,Jan Ralf,Nolte,20,33,3,0,12,68,0.29411764705882354,0.4852941176470588,0.04411764705882353,0.0,0.17647058823529413
AfD,Erhard,Brucker,19,34,3,0,12,68,0.27941176470588236,0.5,0.04411764705882353,0.0,0.17647058823529413
SPD,Hubertus,Heil (Peine),44,11,0,0,13,68,0.6470588235294118,0.16176470588235295,0.0,0.0,0.19117647058823528
AfD,Achim,Köhler,16,36,3,0,13,68,0.23529411764705882,0.5294117647058824,0.04411764705882353,0.0,0.19117647058823528
BÜ90/GR,Filiz,Polat,28,21,6,0,13,68,0.4117647058823529,0.3088235294117647,0.08823529411764706,0.0,0.19117647058823528
Die Linke,Caren,Lay,21,30,4,0,13,68,0.3088235294117647,0.4411764705882353,0.058823529411764705,0.0,0.19117647058823528
Die Linke,Charlotte Antonia,Neuhäuser,22,30,3,0,13,68,0.3235294117647059,0.4411764705882353,0.04411764705882353,0.0,0.19117647058823528
Die Linke,Donata,Vogtschmidt,21,30,4,0,13,68,0.3088235294117647,0.4411764705882353,0.058823529411764705,0.0,0.19117647058823528
CDU/CSU,Ronja,Kemmer,33,5,0,0,13,51,0.6470588235294118,0.09803921568627451,0.0,0.0,0.2549019607843137
BÜ90/GR,Till,Steffen,29,21,5,0,13,68,0.4264705882352941,0.3088235294117647,0.07352941176470588,0.0,0.19117647058823528
Die Linke,Tamara,Mazzi,19,33,3,0,13,68,0.27941176470588236,0.4852941176470588,0.04411764705882353,0.0,0.19117647058823528
BÜ90/GR,Felix,Banaszak,27,22,6,0,13,68,0.39705882352941174,0.3235294117647059,0.08823529411764706,0.0,0.19117647058823528
AfD,Markus,Frohnmaier,17,37,1,0,13,68,0.25,0.5441176470588235,0.014705882352941176,0.0,0.19117647058823528
AfD,Gerold,Otten,18,34,3,0,13,68,0.2647058823529412,0.5,0.04411764705882353,0.0,0.19117647058823528
BÜ90/GR,Claudia,Müller,28,21,6,0,13,68,0.4117647058823529,0.3088235294117647,0.08823529411764706,0.0,0.19117647058823528
AfD,Jan,Feser,16,35,4,0,13,68,0.23529411764705882,0.5147058823529411,0.058823529411764705,0.0,0.19117647058823528
SPD,Boris,Pistorius,42,13,0,0,13,68,0.6176470588235294,0.19117647058823528,0.0,0.0,0.19117647058823528
AfD,Fabian,Jacobi,19,32,3,0,14,68,0.27941176470588236,0.47058823529411764,0.04411764705882353,0.0,0.20588235294117646
SPD,Karl,Lauterbach,44,10,0,0,14,68,0.6470588235294118,0.14705882352941177,0.0,0.0,0.20588235294117646
AfD,Uwe,Schulz,16,34,4,0,14,68,0.23529411764705882,0.5,0.058823529411764705,0.0,0.20588235294117646
SPD,Stefan,Schwartze,41,13,0,0,14,68,0.6029411764705882,0.19117647058823528,0.0,0.0,0.20588235294117646
AfD,Tino,Chrupalla,18,34,1,0,15,68,0.2647058823529412,0.5,0.014705882352941176,0.0,0.22058823529411764
AfD,Stephan,Protschka,16,36,1,0,15,68,0.23529411764705882,0.5294117647058824,0.014705882352941176,0.0,0.22058823529411764
SPD,Elisabeth,Kaiser,40,13,0,0,15,68,0.5882352941176471,0.19117647058823528,0.0,0.0,0.22058823529411764
AfD,Martina,Kempf,15,35,3,0,15,68,0.22058823529411764,0.5147058823529411,0.04411764705882353,0.0,0.22058823529411764
CDU/CSU,Anne,König,42,11,0,0,15,68,0.6176470588235294,0.16176470588235295,0.0,0.0,0.22058823529411764
AfD,Maximilian,Kneller,18,33,2,0,15,68,0.2647058823529412,0.4852941176470588,0.029411764705882353,0.0,0.22058823529411764
SPD,Sonja,Eichwede,43,9,0,0,16,68,0.6323529411764706,0.1323529411764706,0.0,0.0,0.23529411764705882
AfD,Maximilian,Krah,19,30,3,0,16,68,0.27941176470588236,0.4411764705882353,0.04411764705882353,0.0,0.23529411764705882
AfD,Peter,Boehringer,16,34,2,0,16,68,0.23529411764705882,0.5,0.029411764705882353,0.0,0.23529411764705882
BÜ90/GR,Agnieszka,Brugger,26,20,6,0,16,68,0.38235294117647056,0.29411764705882354,0.08823529411764706,0.0,0.23529411764705882
AfD,Malte,Kaufmann,14,34,4,0,16,68,0.20588235294117646,0.5,0.058823529411764705,0.0,0.23529411764705882
AfD,Martin,Hess,17,34,1,0,16,68,0.25,0.5,0.014705882352941176,0.0,0.23529411764705882
SPD,Sanae,Abdi,40,12,0,0,16,68,0.5882352941176471,0.17647058823529413,0.0,0.0,0.23529411764705882
SPD,Verena,Hubertz,41,11,0,0,16,68,0.6029411764705882,0.16176470588235295,0.0,0.0,0.23529411764705882
BÜ90/GR,Lukas,Benner,29,15,8,0,16,68,0.4264705882352941,0.22058823529411764,0.11764705882352941,0.0,0.23529411764705882
SPD,Natalie,Pawlik,39,13,0,0,16,68,0.5735294117647058,0.19117647058823528,0.0,0.0,0.23529411764705882
AfD,Nicole,Höchst,15,36,1,0,16,68,0.22058823529411764,0.5294117647058824,0.014705882352941176,0.0,0.23529411764705882
AfD,Alice,Weidel,14,35,2,0,17,68,0.20588235294117646,0.5147058823529411,0.029411764705882353,0.0,0.25
AfD,Carolin,Bachmann,16,33,2,0,17,68,0.23529411764705882,0.4852941176470588,0.029411764705882353,0.0,0.25
AfD,Martin,Reichardt,14,34,3,0,17,68,0.20588235294117646,0.5,0.04411764705882353,0.0,0.25
BÜ90/GR,Steffi,Lemke,26,19,6,0,17,68,0.38235294117647056,0.27941176470588236,0.08823529411764706,0.0,0.25
AfD,Manuel,Krauthausen,16,33,1,0,18,68,0.23529411764705882,0.4852941176470588,0.014705882352941176,0.0,0.2647058823529412
Die Linke,Cansu,Özdemir,15,31,4,0,18,68,0.22058823529411764,0.45588235294117646,0.058823529411764705,0.0,0.2647058823529412
Die Linke,Aaron,Valent,17,29,4,0,18,68,0.25,0.4264705882352941,0.058823529411764705,0.0,0.2647058823529412
AfD,Bernd,Baumann,19,29,2,0,18,68,0.27941176470588236,0.4264705882352941,0.029411764705882353,0.0,0.2647058823529412
AfD,Matthias,Helferich,15,34,1,0,18,68,0.22058823529411764,0.5,0.014705882352941176,0.0,0.2647058823529412
AfD,Dario,Seifert,16,32,2,0,18,68,0.23529411764705882,0.47058823529411764,0.029411764705882353,0.0,0.2647058823529412
CDU/CSU,Carsten,Körber,37,13,0,0,18,68,0.5441176470588235,0.19117647058823528,0.0,0.0,0.2647058823529412
SPD,Anette,Kramme,38,11,0,0,19,68,0.5588235294117647,0.16176470588235295,0.0,0.0,0.27941176470588236
CDU/CSU,Johann David,Wadephul,39,10,0,0,19,68,0.5735294117647058,0.14705882352941177,0.0,0.0,0.27941176470588236
BÜ90/GR,Anna,Lührmann,27,18,4,0,19,68,0.39705882352941174,0.2647058823529412,0.058823529411764705,0.0,0.27941176470588236
SPD,Rolf,Mützenich,42,7,0,0,19,68,0.6176470588235294,0.10294117647058823,0.0,0.0,0.27941176470588236
AfD,Bernd,Schuhmann,15,33,1,0,19,68,0.22058823529411764,0.4852941176470588,0.014705882352941176,0.0,0.27941176470588236
CDU/CSU,Friedrich,Merz,38,11,0,0,19,68,0.5588235294117647,0.16176470588235295,0.0,0.0,0.27941176470588236
Die Linke,Anne,Zerr,16,27,5,0,20,68,0.23529411764705882,0.39705882352941174,0.07352941176470588,0.0,0.29411764705882354
BÜ90/GR,Franziska,Brantner,26,16,5,0,21,68,0.38235294117647056,0.23529411764705882,0.07352941176470588,0.0,0.3088235294117647
AfD,Alexander,Gauland,17,29,1,0,21,68,0.25,0.4264705882352941,0.014705882352941176,0.0,0.3088235294117647
BÜ90/GR,Claudia,Roth,21,16,3,0,21,61,0.3442622950819672,0.26229508196721313,0.04918032786885246,0.0,0.3442622950819672
Die Linke,Jan,Aken,12,32,3,0,21,68,0.17647058823529413,0.47058823529411764,0.04411764705882353,0.0,0.3088235294117647
Die Linke,Mareike,Hermeier,14,30,3,0,21,68,0.20588235294117646,0.4411764705882353,0.04411764705882353,0.0,0.3088235294117647
Die Linke,Sören,Pellmann,14,28,4,0,22,68,0.20588235294117646,0.4117647058823529,0.058823529411764705,0.0,0.3235294117647059
AfD,Carsten,Becker,13,31,2,0,22,68,0.19117647058823528,0.45588235294117646,0.029411764705882353,0.0,0.3235294117647059
AfD,Dirk,Brandes,13,29,2,0,24,68,0.19117647058823528,0.4264705882352941,0.029411764705882353,0.0,0.35294117647058826
Die Linke,Anne-Mieke,Bremer,13,30,1,0,24,68,0.19117647058823528,0.4411764705882353,0.014705882352941176,0.0,0.35294117647058826
Die Linke,Vinzenz,Glaser,17,25,2,0,24,68,0.25,0.36764705882352944,0.029411764705882353,0.0,0.35294117647058826
Die Linke,Sascha,Wagner,14,27,2,0,25,68,0.20588235294117646,0.39705882352941174,0.029411764705882353,0.0,0.36764705882352944
Die Linke,Lorenz Gösta,Beutin,16,24,2,0,26,68,0.23529411764705882,0.35294117647058826,0.029411764705882353,0.0,0.38235294117647056
Die Linke,Christin,Willnat,17,22,2,0,27,68,0.25,0.3235294117647059,0.029411764705882353,0.0,0.39705882352941174
Die Linke,Gregor,Gysi,16,22,3,0,27,68,0.23529411764705882,0.3235294117647059,0.04411764705882353,0.0,0.39705882352941174
BÜ90/GR,Jan-Niclas,Gesenhues,22,15,4,0,27,68,0.3235294117647059,0.22058823529411764,0.058823529411764705,0.0,0.39705882352941174
AfD,Edgar,Naujok,12,28,0,0,28,68,0.17647058823529413,0.4117647058823529,0.0,0.0,0.4117647058823529
SPD,Falko,Droßmann,33,7,0,0,28,68,0.4852941176470588,0.10294117647058823,0.0,0.0,0.4117647058823529
Die Linke,Ferat,Koçak,13,25,2,0,28,68,0.19117647058823528,0.36764705882352944,0.029411764705882353,0.0,0.4117647058823529
BÜ90/GR,Sven,Lehmann,21,15,3,0,29,68,0.3088235294117647,0.22058823529411764,0.04411764705882353,0.0,0.4264705882352941
BÜ90/GR,Deborah,Düring,19,18,2,0,29,68,0.27941176470588236,0.2647058823529412,0.029411764705882353,0.0,0.4264705882352941
AfD,Thomas,Dietz,13,25,0,0,30,68,0.19117647058823528,0.36764705882352944,0.0,0.0,0.4411764705882353
AfD,Christoph,Grimm,14,23,1,0,30,68,0.20588235294117646,0.3382352941176471,0.014705882352941176,0.0,0.4411764705882353
BÜ90/GR,Jamila,Schäfer,20,14,4,0,30,68,0.29411764705882354,0.20588235294117646,0.058823529411764705,0.0,0.4411764705882353
CDU/CSU,Michael,Frieser,28,9,0,0,31,68,0.4117647058823529,0.1323529411764706,0.0,0.0,0.45588235294117646
Die Linke,Marcel,Bauer,11,21,4,0,32,68,0.16176470588235295,0.3088235294117647,0.058823529411764705,0.0,0.47058823529411764
AfD,Martin Erwin,Renner,9,26,1,0,32,68,0.1323529411764706,0.38235294117647056,0.014705882352941176,0.0,0.47058823529411764
Die Linke,Gökay,Akbulut,9,22,5,0,32,68,0.1323529411764706,0.3235294117647059,0.07352941176470588,0.0,0.47058823529411764
Die Linke,Stella,Merendino,10,20,2,0,36,68,0.14705882352941177,0.29411764705882354,0.029411764705882353,0.0,0.5294117647058824
BÜ90/GR,Denise,Loop,19,10,2,0,37,68,0.27941176470588236,0.14705882352941177,0.029411764705882353,0.0,0.5441176470588235
AfD,Jürgen,Koegel,9,19,0,0,40,68,0.1323529411764706,0.27941176470588236,0.0,0.0,0.5882352941176471
AfD,Angela,Rudzka,6,19,1,0,42,68,0.08823529411764706,0.27941176470588236,0.014705882352941176,0.0,0.6176470588235294
AfD,Matthias,Moosdorf,5,17,0,0,46,68,0.07352941176470588,0.25,0.0,0.0,0.6764705882352942
Die Linke,Cansin,Köktürk,6,14,2,0,46,68,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.0,0.6764705882352942
Fraktionslos,Sieghard,Knodel,4,4,1,0,59,68,0.058823529411764705,0.058823529411764705,0.014705882352941176,0.0,0.8676470588235294
Die Linke,Gerhard,Trabert,0,0,0,0,68,68,0.0,0.0,0.0,0.0,1.0
